topic,stem,example_word,n,doc_freq,tf,idf,tf_idf
regulation,campa,campa,25,14,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,chari,chari,25,14,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,cleric,clerical,25,18,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,colombo,colombo,25,19,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,coyl,coyle,25,13,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,deadlock,deadlock,25,24,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,delud,delude,25,24,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,demat,demat,25,16,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,dhingra,dhingra,25,18,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,dissatisfi,dissatisfied,25,18,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,enterprisewid,enterprisewide,25,14,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,erian,erian,25,18,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,fatten,fattening,25,16,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,fibac,fibac,25,13,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,fifa,fifa,25,14,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,firefight,firefighters,25,15,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,firesal,firesales,25,14,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,folkert,folkerts,25,18,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,freefal,freefall,25,22,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,fulcrum,fulcrum,25,22,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,galvanis,galvanised,25,22,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,gase,gases,25,21,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,gazeta,gazeta,25,18,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,ghos,ghos,25,15,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,gile,giles,25,16,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,gome,gomes,25,19,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,gould,gould,25,20,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,guidotti,guidotti,25,19,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,haltmaier,haltmaier,25,19,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,handset,handsets,25,19,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,hannah,hannah,25,23,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,hare,hare,25,22,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,hop,hop,25,11,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,inequit,inequitable,25,23,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,ious,ious,25,15,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,jamet,jamet,25,23,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,joan,joan,25,20,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,kant,kant,25,19,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,killer,killer,25,20,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,kozicki,kozicki,25,17,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,kremer,kremer,25,20,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,laen,laen,25,21,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,liff,liffe,25,12,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,manila,manila,25,14,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,marazzi,marazzi,25,13,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,masson,masson,25,19,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,menon,menon,25,19,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,mett,mette,25,24,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,moretti,moretti,25,22,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,multicultur,multicultural,25,21,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,natal,natal,25,14,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,nawm,nawm,25,12,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,ned,ned,25,18,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,neyapti,neyapti,25,16,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,nieuwerburgh,nieuwerburgh,25,11,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,noncompli,noncompliance,25,21,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,nsfe,nsfe,25,10,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,ol,ols,25,11,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,pki,pki,25,14,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,plough,ploughed,25,14,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,plumber,plumbers,25,19,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,ppk,ppk,25,16,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,preposit,prepositioned,25,11,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,primer,primer,25,24,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,prologu,prologue,25,22,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,purist,purist,25,18,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,raymond,raymond,25,21,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,reintermedi,reintermediation,25,20,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,riyal,riyal,25,12,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,rosstat,rosstat,25,11,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,sanctiti,sanctity,25,20,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,sapienza,sapienza,25,12,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,sayer,sayers,25,14,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,schanz,schanz,25,22,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,shakir,shakir,25,20,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,siegel,siegel,25,19,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,sifma,sifma,25,21,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,simsek,simsek,25,13,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,slab,slabs,25,17,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,sowerbutt,sowerbutts,25,17,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,substandard,substandard,25,24,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,sujit,sujit,25,19,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,swannel,swannell,25,25,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,tang,tang,25,18,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,tonnag,tonnages,25,21,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,turf,turf,25,20,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,udel,udell,25,17,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,undivid,undivided,25,25,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,unlevel,unlevel,25,19,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,valuead,valueadded,25,24,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,vine,vines,25,14,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,visser,visser,25,10,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,vive,vives,25,16,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,vox,vox,25,21,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,weeken,weeken,25,12,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,wellanchor,wellanchored,25,24,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,wirtschaftspolitik,wirtschaftspolitik,25,19,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,yiangou,yiangou,25,23,1.5451661331723065e-6,0.6931471805599453,1.0710275487050973e-6
regulation,absa,absa,24,18,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,adbi,adbi,24,20,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,alipay,alipay,24,21,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,altunba,altunbas,24,17,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,apologis,apologise,24,21,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,barth,barth,24,14,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,belarus,belarus,24,20,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,bergsten,bergsten,24,16,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,beyer,beyer,24,19,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,bpss,bpss,24,14,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,budg,budged,24,24,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,canvass,canvass,24,22,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,coletti,coletti,24,20,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,contrarian,contrarian,24,19,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,dialect,dialectic,24,16,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,engl,engle,24,20,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,eyebrow,eyebrows,24,12,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,fahr,fahr,24,19,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,fouli,foulis,24,11,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,friendli,friendliness,24,21,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,galaxi,galaxy,24,18,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,gaussian,gaussian,24,18,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,gennaioli,gennaioli,24,14,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,gerardi,gerardi,24,15,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,graveyard,graveyard,24,20,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,grilich,griliches,24,13,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,hambur,hambur,24,15,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,herfindahl,herfindahl,24,21,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,highlevel,highlevel,24,24,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,hurtgen,hurtgen,24,12,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,icrier,icrier,24,18,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,incompet,incompetence,24,22,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,indeterminaci,indeterminacy,24,22,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,ingv,ingves,24,16,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,isaac,isaac,24,21,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,isra,israeli,24,16,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,jacket,jacket,24,22,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,kermit,kermit,24,21,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,known,knowns,24,11,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,kwazulu,kwazulu,24,12,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,lass,lasse,24,13,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,latenc,latency,24,14,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,latvija,latvijas,24,21,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,linchpin,linchpin,24,23,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,loanperform,loanperformance,24,17,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,mahapatra,mahapatra,24,19,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,mantri,mantri,24,16,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,matheson,matheson,24,14,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,ment,ment,24,18,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,millard,millard,24,14,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,moller,moller,24,16,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,npv,npv,24,10,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,numerair,numeraire,24,13,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,ottaviano,ottaviano,24,12,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,overend,overend,24,13,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,peach,peach,24,11,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,pomerleano,pomerleano,24,18,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,popper,popper,24,11,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,preconcept,preconceptions,24,22,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,psr,psr,24,11,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,rancier,ranciere,24,17,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,rbnz,rbnz,24,14,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,rebook,rebooking,24,14,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,regionalis,regionalisation,24,16,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,reproach,reproach,24,23,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,reshef,reshef,24,13,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,restrepo,restrepo,24,13,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,retaliatori,retaliatory,24,22,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,ringfenc,ringfencing,24,21,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,rude,rude,24,24,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,rudig,rudiger,24,20,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,sandton,sandton,24,24,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,sapriza,sapriza,24,11,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,scrip,scrip,24,20,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,secom,secom,24,16,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,seq,seq,24,13,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,sermon,sermons,24,18,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,shambaugh,shambaugh,24,15,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,shigenori,shigenori,24,15,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,straightaway,straightaway,24,23,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,strictest,strictest,24,24,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,suda,suda,24,11,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,tanaka,tanaka,24,16,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,tangl,tangled,24,23,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,tar,tar,24,24,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,tequila,tequila,24,20,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,thecityuk,thecityuk,24,13,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,theolog,theology,24,21,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,tidal,tidal,24,22,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
regulation,tractor,tractors,24,22,1.4833594878454142e-6,0.6931471805599453,1.0281864467568933e-6
